user_id,album_id,rating
149,2fNkogdJlaJQMfUMREbNQh,1
257,7bEJIHQGn1HCzHCGoJErOP,1
117,7694DjJA0ttaIkkdoMRmVE,1
2,5ASlKZBlsmEJMRrgOWvbNa,1
228,2XiyhjZ1DV1mgd6QKKyqUP,5
50,0PcqceIkVM1fRt1qFrO0OZ,5
486,01xzkPS5ex4VVqWMzh50fu,3
279,2wUDhs2MkJGHWFXHZtNmMQ,2
227,4dyECAVBzMUv131ESUJKEj,4
42,1ErcGvs6jTjyQGEMlTxYjn,4
371,25Tu0U0U7KmBOa4pemx2Aq,5
29,21DUAnqDLcGadjJS7pnN77,2
442,5VLXYrE6AZgd5bUuc07ktk,3
469,1MvJtO3eh20CE6ASyXyIfm,2
424,2Xjb3DUx2mEJVMuQqI4K2K,5
32,78phE2qIkJ6LFRSysv2T0o,5
172,5gDSssM8ISBKFbOuraJI4T,1
169,74MgHAO8Yxa7Kwy7vq4zcl,1
399,3OIxJFcXwliXQpNUKRr5f9,2
173,7Cpk67Q34OIgperUVq1VFe,3
190,3q2cGhoLLsj5iFVAEDcEz8,2
170,43dKwn2xvp7wNFHghwHeL2,2
470,5cCOODGojQjYVBCLt5Wuvs,3
8,6BZKEXoV1Z8vEQca1t15Cj,1
81,0t7q7u2tYY7OFLKnwGGHNf,1
244,1FvZNbpyBoXBccWa8JvFPc,5
158,2wUDhs2MkJGHWFXHZtNmMQ,1
418,7rC7EnxdAF7uKSNCozKitX,1
49,406Hq6gOdiPKSnbtw7HCYD,1
57,7cvd4VlfNmv5Nb2AJDC1J6,3
22,2FU8pQCIj4HpzJwBD9JKEz,5
200,0QmX07sTOW2FlhvuR6F3Ft,3
76,39zwfYU5YFirYZ5pJT3gQ5,1
218,1wAZUBP33p5vSwqbTYFq5Y,3
475,5H1AMKr0A35J7EQPu1SSY6,5
357,2M2tWHr2r1TuwTCwyG0Vvt,1
404,4xzI5HB2z0kGDJP4CIES6J,5
311,6c1iP0VZB58AWEXfToY1to,1
338,6HHhlBcjKtg0yP7s8igooo,3
161,7qvU17alVPZkaUD1BpuaXR,1
138,7BUVpPIzqKisolRNQJ0mug,4
420,11CcjZ2XYzs3xrSzm50dy7,1
137,1X2hWmdXYimwLLFek1RdqI,4
391,74VObnhiIgT7ssXPKJxd6n,4
227,1MvJtO3eh20CE6ASyXyIfm,3
285,4bLdu9IUqQQrlUKlJnBHHB,1
438,7sHDyBMu5iGdCIkiAd2Jnd,1
37,13dCA8j3Ila6mlKrnrhGMY,1
328,0v1VHTssQW8OctM96WSX15,2
1,6m9t8ZxQuIMEfNpyRp6j5S,1
350,1Glsr86SxGbQ3VW1QzRCDk,3
215,4NTeds4yEDWa3ahy0rCm28,3
197,4FJErwMGPnikTUgpqjbIeZ,3
397,7Ee8jueHAFrpk5nFMif5n2,2
237,2rYhF7AaSOjGCDLFPPOz82,1
62,2Tsy1YlgbJq8GgJhgYC9NS,3
307,0bCJGaRGtyNAaDTOZdwTiE,5
341,6HHhlBcjKtg0yP7s8igooo,1
442,2zh5c34SQTarQZYHZ5h6pq,1
492,07AKp3rfwr7oCm41TKn9FJ,2
13,69zcmore0dQsBpjrh1dFNu,2
5,2TRmPzcVTwdWYxfOCMpJnC,1
58,1ivE8dA4dcx7m5WHnPznzu,5
258,18Rt4272J5ngkGAWUtWBzk,3
208,1JhFuPYn58Vs5kGosZF09p,3
100,3RS4ci1O6r3ks1ycX6cY0T,3
323,4dVcKJsIkhpE7uuwckw5D9,2
248,3quLix9sJY2Qfr5fGHnuCv,5
329,2TTYfLQw3dAp6yLuwyd3t8,5
4,4UvTCPcdlN7hRQiqdp5v1e,5
445,6jKVarKelhOb8aGreUQSxm,1
40,1JCJM8PNAy18IITnjVyrDc,5
33,54soyxJPH2PEpeh1Mct6P5,3
419,1nuDf5WpelCulE091ZK8nT,3
235,51ivmWoA3zTsTFk08NkIcs,1
107,69BDFO325ReWDqQsa4FDLS,4
305,5VSwZsgwodhAFWs7640UlM,4
362,197V6axnCMv05Oz7BgIOdf,2
401,2Zh5Q8xA2lNwvY74b9wy78,1
94,4WIwGUo9vRmj4V5Ygw5FzG,2
381,2pRywDJNG7enpp5OAo3QXs,4
362,7tkbtCBBaAJdb6ufOrIozt,3
138,67SNPH46xgeMp8hRZWJSdz,1
393,18fbW8rKsy7dhro1SYMdrD,2
474,1AW5e0GFoC90vqPMYHYET4,3
249,5d0kpy8M9KeNWMYlrF8c8C,5
64,0zC6lbP7ZX1XoIwWFhak9J,5
347,3fcas7KPOfRX0WAqougf0Q,4
488,5TOilyCIE5F4QX5QEdPseu,2
214,6a1i4xpqYT9bhqCVu2lTNM,1
438,7IzdGxMnvKHqR1jDXNzqIU,5
336,1kYIWpiwpF9QVezKxDQYub,3
97,2CWa1E0VlYS1IPlNkKVxHE,4
45,1wpBOK0sA0tlhUyB8ta1o1,3
340,3siFwjTtDt9tBWTHb6AwPk,5
400,357a6VW2DpygrjOYQcWgi9,3
487,5OVgz4pUQp7Rmok0EFMDGy,2
284,4zTfC42XCZg6yK1LzMD6Vr,4
152,1PjByOaG69FDFbcsB9rFjs,3
295,7ttGhduZFzQRj1ZqpZjHgv,3
427,0acXgtzcEpAX17aeQ4sSQe,1
51,5R0ItMLu5BTvH1QLCruv3W,2
125,6uW3ygm8w9AWt5eAPVAkw7,3
64,3q7y3RZUuMhm4CaswW1shr,1
241,3Qfum7DgVOwsBraOPN2gf3,4
252,2F4MkInxGWhlbwVrN5J5Yw,1
183,3qMnv4A1zTwwrbMkNaaqlP,4
42,7xbL39BHodH22nzqfhK4nc,1
10,4r8YQsEWl9rHyn8yUG1f58,4
29,5EWlZmzmBO2HUbQPLuOMWP,3
281,1CWhzRWqyhXxphngsUzd2r,4
462,6DiCQFFNGf2L1E2Wvy0snM,5
168,0zigcnVkvIMiV25cH7Bs7z,5
133,3DhtWka0vYIdMkN9X1no9T,4
23,0fHkCS5LDp9bftabHnv2TM,1
499,0RguBbF0aTjZDnZ8hCmyWP,1
358,2NWh6n2EW14zTLXXAoZivn,1
22,6m9t8ZxQuIMEfNpyRp6j5S,4
393,7IW7lbcqAwAeV74XjP2VjA,5
423,57LszIzYlWfgHkodpjLmGr,2
413,49hRUdRrMc5I09P2xtULsU,5
304,70S23ZGhTma13CcqEWhF3B,2
81,6LqZSrbB6Qv6fHF1UyN9qc,1
178,7rWtWwvNreDU6J4MsaquqN,1
12,5NfQWJfzRSHM76bwqELN6K,2
480,7EY8o9Us38g2wJGCz056rL,1
214,27Dr3LbQYS4QKp5q6E89Fb,5
88,1FvZNbpyBoXBccWa8JvFPc,3
366,4B3SIkD1bpnGSwecOme9ic,3
495,7zYjwdrIWngmMb6dllNSDK,4
278,7ga2t1POKVcn5k84fIcb7I,2
96,45CHgiaDQf2QJ04O9EPifR,1
396,3Ifae5shgqmJ4tRvBtjgIG,5
492,4r8YQsEWl9rHyn8yUG1f58,3
429,3kj545iM6OQYUkNLw7VCVA,1
163,6t64xNfrX6HZF5BDl6WBLg,5
397,4Tl1Igllg13hiyxHITX4cZ,1
398,25cbGvaSW8E67tFAg63opZ,4
61,1h2Gh1A6cgo5Kddci4aSNz,2
397,3Bm1vbIdMeGLBHCKakURwO,1
488,1Y6tlbnguKipzY6R6NPMsI,1
197,7zcc3dMFk4D6mgOtE749MV,1
195,0iEBVryNzYmch8x880Ml3W,5
66,6QEqbOfCt2BGTmsnclx3IW,2
29,0iX0WpDv9Eu6m6ENBeByMr,1
445,4xEBQNCFo177tHIgjEoWHB,1
310,2vqYTI2ICxacFW1DYbffkW,2
309,4iSKG1QnjrOCtJW0d8mS4N,1
351,240Jk0dyuOTIh3chqvrowk,5
349,2xs0PaPQxMsbgGRnU6414Y,2
407,4hVMdSuWj4w5o5jCND08cH,3
33,2tJGcz7dRHm5ZQ2znupbdn,5
40,0FAv535avlvOPrDNdXK3NO,4
170,6VUVNfX4UP1GHQzdkFr1rn,2
495,2bgsKigLH7tfVJsthiDZuq,5
338,0oE43jxOV1jQD06KUwr6sk,4
443,2PCEQ8mGr53XCnN6SaR1X6,1
341,4dWV0RlZyQa2GBy788e4d8,3
124,6hXNlAIJGJVZLMDFkXTPGT,5
297,6orb0uSnsIopujSxDpeyp4,3
57,6qJXtLGM3OmnPPGbn24edh,2
400,2z58poqbOhJPQjWjD9RBF8,3
279,4T8YAP96deNdAFla1QDG2z,3
253,4O8sj9SNhjXjsFVQrbXU2J,2
431,29wjUwuCWFmrIRpUvYsvxK,3
131,2vRI86jvOVjO7Y5eSoSaCt,2
279,5WJjto5Sh249N2YaOGOzcG,1
160,0TNWbnIJ4AZq8JaTWqYzj3,3
116,7sAdXDP68iczqE4VLwUvlk,2
411,4Ue5R14iOjuRLzhSKE0BHW,2
263,0Oc1xP5G5rDxtSzyGGJGKr,5
334,1HveEnF0gAitNrQNNmrR1E,3
189,0nMvmPuT3BhdPPgKjya7zz,5
340,7tkbtCBBaAJdb6ufOrIozt,3
264,0CEHH8ktLmzHVQS4nLWRm4,5
134,26vQubEUtQ0absqz8LGJnk,1
433,7f8E3X9cMMhdiUEZ3hBJtL,2
273,1KgicoOHp5IHCMbzW5ZwDu,5
280,5LWIG3DpOh0mRWGamXlN84,1
219,1ED3WiWk7Na3PhstZpT9vK,5
179,7A1wAXk9U1MbQUrBwRd2Lh,1
405,5rX59LOu7UTVscQmXNcZts,4
234,7JxPDLhtRTKvI5rGSTtw36,3
439,70wB8aoXgT6pwLTA6YsI0J,1
350,4UpBHBLZApQx7Yrh5m5YPS,5
89,4t4AiSC0ikSddgLnERS7ou,2
175,5uEJQTQ3w6pbnZSowiJ5Ic,3
258,5E8D8xyRm113aCdV5JfJvA,4
126,1m1XkQZ2WRsP6HM6WYSXK6,1
385,13epTaC8er1te8fttpZe9Z,2
28,6LYKje4mH8ttSXlUCo6pLn,1
136,2L0rpg75yLT4mIp3972JQk,3
499,0ZRQcd8leQ7CFrryUiJdm0,4
118,3RS4ci1O6r3ks1ycX6cY0T,2
256,1j6nMoLzcCvZBFAVHYNE9o,1
183,21sBMR0s5dPiONDvK6M5Ha,3
37,30CYW2MtrHMHU2kd37GBRr,2
187,3s0WTREaSKseRgXJr2HwdV,1
155,3175Wm8nDiVK0H4BUfj5k3,3
149,3XDhfkI4ZGgg7NptXHfPjT,3
451,6KG4V5ADnYU0BGDSRZzBNp,2
220,7y7CQpRXVVhGguBRrQaFGs,3
315,22wizjJxxUgQ7hmxKOGMX2,1
227,4rKHOyYIV1M2R3Ua4mLICI,1
493,78ZFg6nu9GRkN75clxFHv4,3
352,47rw5vtSCVymXwGBQoPSDB,3
207,4XiMCNlmqgmitOPnT5UOF8,3
161,0SJaGR9zIJnAkZMnJZtSsU,2
28,5FFmOCiUXdwzi9c8XooIZe,4
422,1tJ4SXU6HVbGPxneGc8k0E,1
104,4QwHAHQefRWy1EhR09zQB0,2
356,3q7y3RZUuMhm4CaswW1shr,4
124,4eq0gCuSIpeF3yoY51H3QN,2
394,6kbRBuyG4PgJelsd7x39rv,2
469,7I7I61WtVFKvsZePjcGydF,3
267,3uotJKPYqW3JjWWAY7tMEN,1
16,6QrDrPSipPi4BCa36VqTyw,4
68,5hyIVCZZyNLBbHSHHJzpLB,3
40,7I6EuMavm4Fv3L9iYVs9B6,3
388,3pGiyEIUgkJ0yXEwUM2CM4,1
304,4TByF2TPqVvyEAvJDHgMdQ,1
417,71z15ySWpeXeDCPBCOFsg4,2
337,400wAKyYdeuNIz8OfSET53,1
382,7uDlhmV81Lei9imEtQNCp2,5
32,1cZR1rHiflCTkGLpvbp41G,2
430,40pHngJ4KeyHmdnvr7GV21,4
357,3e9Yv6awKG2mr0ndAqGJp2,4
133,44iGBXqzDdxx1Ili9SUPsE,1
128,4y7devDQrH3iatxMhRLTu7,4
134,2iaSiEcJzG4RJk66GkUdtY,1
92,3mTPoHT3lqNune4ZjMmfTu,1
18,1VPXJvsPd0rRzgaSXCsmZb,4
223,5VSwZsgwodhAFWs7640UlM,5
70,4FDtOENoh6iYR24cjZ0xfO,4
14,1gzd4Ios37kV7obC0sDA7n,4
439,7HRatwhxbSd41x3oYG0et6,5
279,1THb00dIxH4meBNBIuic3z,2
216,5XVSACDjPbuW0HXvl4GJiM,3
413,2UVbnM8HmP9hHalrM3SPhu,1
341,0bTBjUYHq6DyDH9GUQ2oQZ,4
297,3lT6VA89EsllQC9aaSPiMt,2
470,3kKlAA6fpPNfP1nqhDmJr8,4
52,5pBE3jkWfKrH2KZrW2x3XG,2
176,0aFunn2n82kunHNDpXXiQs,2
415,3wuVn9TJsfWYZnaTSicrx1,3
50,7IW7lbcqAwAeV74XjP2VjA,4
288,6zVa42drihmLjis0oAIniq,2
500,46Rm4Pex3EyNi9eQPsDKUx,2
446,47wRkLjmX69P80q7adpxjs,1
490,2PCEQ8mGr53XCnN6SaR1X6,3
95,0DZ0FypLgdtzoT8WkAZk27,1
447,0gEG2jHgOHTq95rqe8Z7cl,2
391,1k32a0EYTIscQq9DaemyTJ,5
341,4m9OkrzgiOvhub2YWbevCK,1
469,6KG4V5ADnYU0BGDSRZzBNp,2
252,1unVmf8Qkqg9mZpM3AasDl,1
261,4hZ55kmzvjqWRDnAT4Qs4p,4
492,2Zh5Q8xA2lNwvY74b9wy78,2
105,2xs0PaPQxMsbgGRnU6414Y,2
244,1MxT8hE5Ziom6XEtR3yMBY,3
312,0Aa4WUcHKFA7zPThrLgpKv,2
18,7ldgwDDSqKuFKBZ0m3g1Y3,1
234,4VBcYNqtigI7lM6vZxwgw5,1
489,6ZvqL7ns3V3pcmkFjZLdb0,5
373,7p6c2Vz98CEISvTD0jx8iy,2
199,23PPS6mk4fa1z1pJ5JCxoi,5
293,4okdaq7npKDffairv3AyqZ,3
198,5zeHEoHluMyF5Ri5tEct3T,3
104,69SeebfB5rb1VxfvuQ1NJQ,5
194,5NgHbaqiek1v6JZ49p8GKd,3
366,1VY8VGMXKFYDMF5N9yRNRE,1
477,6LeTKYo6K4nRKTQRJgbayy,4
269,5lPr0VESuViZuzw6Nzcy1d,4
458,28gWr34kV7lyDh4nrZyEpD,4
171,4tDZ8f7qh4QHs5ei9Zt6VM,2
426,6iTvdHhfGD9Gu0eD7VNRkR,1
257,7HBb5FmX8Q7Up4MKcXuXQI,5
71,2HYkaR0PVad1a28bFwp9To,5
479,4T8YAP96deNdAFla1QDG2z,4
158,15uTNBeXK8yqAAe7nQ23cq,5
79,5L0iuE2wQQbtxV9FpsllRf,1
155,4Zp5EbMYyOFxArtOXrjW3J,5
314,64b1BqCH0HLAzTZMEAyT0B,1
467,3FMbJAujYElLvb3JQS9lLs,4
259,7jFsfymyUB5CfSXDE6IEzF,4
9,3JC3e36CAuHhOR9T9mnnL9,3
207,3DH90nBBjoFXQLm2kGlqAI,4
435,23bDFMYJkXUZ09mSOzXMVX,3
254,1ZGVgmlW4O52YiBCYYzlHB,5
289,53dalfjHJdJZnmWbJbSHXk,3
107,6cNcvaJjxoF2kzLufprmsy,1
493,61aYzLFPR0WoOwDdHXfNrl,3
279,3T7VziPFSqIPaUsyJGgUqx,2
350,4JPZFRwjbst8fwHOWrsZnh,2
240,2FQVa38PhKUNgLa6LSLtdO,4
81,0VdShMVxhQtztJBfBmL9nn,5
298,7keVd52hLkcql3cR8tKQTc,1
135,4y7devDQrH3iatxMhRLTu7,4
326,6b5so9mrJVBUlZSgAwTytz,2
125,01bhmed7iJq09MHb04n0Vw,5
437,5JE26AMvzPW5cFfAPeVCGc,1
159,5H1ZXXBc6Drbj1p31V7MRi,3
10,57egQ11QRv8RM8DiOs5tI7,5
379,3mIwbntjSjaFPgxdWEDGS7,4
472,2FmB4HzDHT57NdKxoS1zUG,4
366,0A7gZzymg7ujKW5E9MUq9S,1
195,4Kyf7t9ulOJitVbjmc5E0d,5
58,4ybTX4E4uCaJmvr3maPEcS,1
12,6UGGBBsES86TpTTizm4XYO,3
342,1vm2IzxKoX2w4Tdavme71q,3
308,4k8YvIaTJnLWDkWJ48PUjS,2
445,66G3bM5rVRASI1trqxmaCz,1
219,3OIxJFcXwliXQpNUKRr5f9,1
259,7w0c9huqwOV50mqImdGdy3,3
184,3bOMxVb3gmgH17TtupTDFB,2
60,2rzwM6KBYJS9wIfM14noRk,4
497,5Zde1ooTaEUv4gqtitLCFl,5
269,0NSLuJ3Dp0R3rneHBlI05X,4
13,4au3DSa3XwDlPKMa86BVAv,2
308,0SJaGR9zIJnAkZMnJZtSsU,5
189,1Y6tlbnguKipzY6R6NPMsI,1
48,3Zsr8uXpKNGzfYGAVAJbHH,3
108,1xrYS6ijbqBs92eUjI2ROE,2
360,6btQFeL039VMkJaDKgI8uc,5
407,1INotzv1L5T0Tm9r50UsmH,3
297,7t4nrf5UGCfwA1IiW79KD2,3
186,7Ktd5shN9TKxl2FquAhfTS,2
160,1lQ3tnaLYDIsZhoM7Ddcul,3
102,43jOqV0EBRaHXgXR5y9hfF,4
467,2rtyOIpq7AFOMCWmiHLjDK,4
253,1ED3WiWk7Na3PhstZpT9vK,1
451,0DQw6ib9vOtln0ccHHAVAv,4
95,5xZmxEsa0XqdxkEMj5obdw,1
361,57xv63W6DUnXfSqov1X9Oz,3
450,1fiUgI0od5M5YnY2z8ObrQ,5
327,2ow5dvBzX8V9ZWArIOg97S,4
322,4EWzGhlhykm3nNLvPUEdv4,3
233,6jAGYq5EeJ22PNEBbRUnUd,2
183,1GKvAsBCcRUQqE3UZLWJLS,2
360,1swaJ9PEVzZ5v9Bxk4kXyD,3
19,1xcck0eTb1aiC1Rj9PCkmx,3
45,2fNkogdJlaJQMfUMREbNQh,3
395,6mE2IjOt4pPztMYZIQJocD,1
113,7gsm2ZlHcvxkIRUen11kO5,4
142,3GOilT2R2aCAkhZ3EdJ6ud,4
303,1IpB1rAZY0e5wd04A40FBE,5
399,6XhLFGyhrhyduINrIOAq2T,2
48,24fbsR6uW8YDdr921Keh1P,3
391,2SlWC16IPeF0D7RZlwV1fJ,5
217,2TTYfLQw3dAp6yLuwyd3t8,4
428,2CSydObLxmZ4LKLF3dmrcq,4
179,4cw76c0vDx7yIHoaDY1EwT,5
209,5KxbErfo35gI4ma3hzs4hI,3
257,2FmB4HzDHT57NdKxoS1zUG,1
433,520dBQ40Urex0VTlbqOHez,3
476,7mLDlzmikhVbcMcey6eQbJ,2
372,0zC6lbP7ZX1XoIwWFhak9J,4
163,4zTfC42XCZg6yK1LzMD6Vr,2
270,4VMfWwjNd8dR5cm9FmYmfm,2
500,5K57gOPkW3ehKCtZpvzgxH,2
392,1M67UrkdaxfQUNHci58xsT,1
347,6a1i4xpqYT9bhqCVu2lTNM,4
166,46XsrbEhi3owve7ZC61duh,3
17,5sJMLA3dbYMo8sjgC3OXoV,5
16,60425LSNBY5fwzZ47XMyVM,4
410,0DBWvdyXVYfuG0kTRs9rXR,1
104,0ClJBE6g0tSHS5TgFSXhyf,2
424,5EWlZmzmBO2HUbQPLuOMWP,2
251,46Rm4Pex3EyNi9eQPsDKUx,3
263,4i8UXnFpq3BDb3xaC1yZHP,2
161,5fOdoU05Zpb4HIILWZr8xj,5
499,6gktlYMzbkL59ChcJnbv55,3
288,4ijVX7kOuJrS8Qvhwq9CHs,3
440,6OpRSHyMlabnlI1cRTSGPq,2
235,72tx1lxZPzG44dmua7Qz5p,4
235,49TDoMRl7ePOGCTxj0WjpG,4
86,7vVsRUOFWmT0bNwo4AIJjx,3
255,3wYIVoPPzoMYYCnJcx1Aoz,2
374,4UIyOypZe9YwC0t9ij7Wi4,4
215,2DTOBVP07WkqhDMDuwp3i8,3
204,323z3XrE8hHlwiW7eV3TQ9,1
461,6SKHwcLQYyrHSnbtkHBIfv,3
64,4ozuF4mAgTMA4zMpp6PsmZ,2
306,3QqT9Y4AjevnBcRCK8gNa8,3
257,5XyzSi1jngROwFbTUvuQ6I,1
316,1lQUgdzE82a3HwluEfp9ar,3
166,25cbGvaSW8E67tFAg63opZ,1
385,0RkRGsYaZNtu8Gc0eRgQu8,4
192,26OO6cddwVdokYXEdthTJC,2
353,603B7XcezOR2e8OLRElxzQ,5
446,3kayOSmPz3OwEmwRW15QVY,1
2,6iWpEuuA9pE2scJualZCZq,5
260,1UEV360TTJY1gAK8YxG5il,5
310,4jw3hE9PRQcFM0rNhMpHK1,5
264,72OZVxrylX6HlmqUwsaZMS,3
351,2PX4ltTXTUsu0ZRKpijsyZ,4
213,5v2eC3NmzYpkgddKCZPQut,1
281,6hVjZKaHKhxPubImO7tI5K,3
429,4pNv4n7usN89Rj9XBu4zvp,2
65,6TAZVNK4jftkzHndCtBXul,3
106,42PkdA4qr0nJqelov5HVBG,1
378,3qVqHJswAMYuJZfxdAgQ4T,1
405,5DXka8QavcBEQRnjIWBNDe,4
228,0S6BeozfRr5d2lwxUu26Tm,1
122,16JntPINiwm5zR9UjJsvth,4
442,4k8YvIaTJnLWDkWJ48PUjS,4
19,5ICmN5TYQmPosQbapnBKeM,2
66,68UykVUPPpgEOrnLFEI6zj,4
336,3K3tRBLS0AfD6mDbRPgvjr,1
104,6jOwNt5yQHf5YdUHaOPk0K,5
192,5ZGpTHyeHPUdspgGRS7f5t,5
48,1KBjOoywD7MlW3DfDpoF9M,1
376,0qWBb0EjdsNRDnpVkrLY7e,3
147,0v1VHTssQW8OctM96WSX15,5
308,4SITHZozTxvCwbZ8v3de9K,2
278,4DgBnhJeKdMAicCcyDWUIH,2
71,5q1grFRI2vess3udiIHEnH,5
469,4DZ5LaF8dWZxXKJDHpGqGW,1
447,0DlBLYnaaz6UskRcSHtnCH,3
363,2uxQMWylOiScp92Zxhj2rl,5
270,4IsqJTn7B4JB40qOtpJ5Yn,5
401,3Z9QtCtdVb10YEnP9VOxrq,3
360,4Jckmn6ygFHijtMUxKyfzl,4
461,09keFJct0OfZXwRWB6525g,4
490,0ZUGTAJzNHgmE8sZyiJWKH,2
170,3B7gv4X2O3vYX0jvyLYmTv,2
131,40pHngJ4KeyHmdnvr7GV21,5
198,15f8FqTpscTPnKtyYsPSNS,1
43,3tnfoFoliPb1QS5Ex5xPRI,1
417,3wjYEvlXtbsBn5oDovqrhT,4
98,4UIyOypZe9YwC0t9ij7Wi4,3
286,4zUs83BTsEDveDGnvE31o6,2
452,7CVbwpHskEu4mCgpqRHr4v,1
486,3lwHHbKwUo77BXKoLpvpxE,3
257,20es90ZWXU4Xtja0nhrOa9,5
134,2Fde9dYFMvrxXytrsLE4nw,2
293,3XjTBzRSg8xfwNObZRG51s,3
165,0GsYtHXy9Zl3qrznGTMUyt,1
419,7AKYTqmRyxXdltYLMC93YL,1
164,1cyvqhARBSAWSGlVtASOaK,3
53,0dtknt7R0Ju8EPlI2zfdBT,2
474,6US0qxV4XnW02AXFZi1ABI,1
444,4G9fJTinKfJ5r8x8CTRSW1,1
221,6URVkHURdq3V1D4v8TCbBM,1
362,0Lvn2uPDefWq6LJwJyjinF,5
327,2LPvqxcLamVcOGjKIXHNk5,2
305,3p5CC1hTAnlhaMZPw8XO2C,1
276,7keVd52hLkcql3cR8tKQTc,1
200,3ftW3i8Slddo8zyQRlEZAj,5
39,4oFsfVWqloKumXybvoXv7u,2
482,5LfVvGJbjRTnSNbwRnDPgS,5
291,08lm5FXr0L1KjmPJmtwFuD,5
50,4CdV7zD3s0bom1PQr05Um8,2
410,7M3iS0x0Yjgi4Bm1GS6bMc,1
61,0LhQ3wwwLmgzGDKjO8eKS2,3
426,4iSKG1QnjrOCtJW0d8mS4N,1
108,0Aa4WUcHKFA7zPThrLgpKv,4
266,6LqZSrbB6Qv6fHF1UyN9qc,1
353,66ACHDuhmIn7fsucV17kp3,3
372,7qTjlRierxmSVcdKDVAgya,1
338,5jfBHZ58owdlsodcNVhpnT,1
219,70S23ZGhTma13CcqEWhF3B,5
277,1cmnOEhjyTKFmknPOagGSx,4
47,0Rq6pyjsqUHEWfy0kwCKme,3
23,1M7OhjTjO7BzsFw50XyRjJ,5
344,6w4JgKIP7nfqIz7Gqi9XGv,5
470,7M539Bhi99hMCBzyDMDurt,5
13,0Jdq1sai80Nk3op4xu7ms5,3
277,1NIYXTApEapYt4hVyLtO1q,4
31,3t1KcEIjoOo2W5oA1wAh1N,1
70,1oZCEWg4vyuJsZyfd1wvVs,2
88,7tkbtCBBaAJdb6ufOrIozt,2
5,4EblDBZD4dhGH5N92WmuNT,4
27,6iSPnjBNXtdI5G5W7vihNp,1
177,5pBPsfrUAzh076UFAHhOgO,1
458,7oFjz9r70FHCMRnCKo3F3P,1
424,6aBRDpjK67GsKfWSh2qOLU,1
421,2IG6JLeuIzgMWEz453lwmn,3
73,20dUU1TFZJRqp10x0XNqtu,3
204,1X2hWmdXYimwLLFek1RdqI,2
479,4AmMs04RIQ03uICHo1XFSm,3
297,3tnfoFoliPb1QS5Ex5xPRI,2
134,25e0IBlRDw76MPSKEytjiF,4
328,3t1KcEIjoOo2W5oA1wAh1N,3
182,3PGdSGkVQrQA3CAc3M5BiQ,4
185,2VfVFLtQm3t5fxG2Mm8qbP,3
371,6c1iP0VZB58AWEXfToY1to,4
167,13dCA8j3Ila6mlKrnrhGMY,3
456,2TRmPzcVTwdWYxfOCMpJnC,3
144,3sIW6i6bES9R4F4vcPzPwr,2
488,4aARifCK0ZRdFHGjzFb25L,5
118,08L0CUnHqlmeABJENMfxre,3
182,6muMEJbhrSLugGJw3nS5Zd,5
9,1p4HLCuq1PNADVUW1pMnxw,2
178,7Ee8jueHAFrpk5nFMif5n2,5
139,2UbZBUkUKU2DhUyYxS5Faw,1
119,5AeNnlCemS0gmbGDsgiSHp,1
326,5HTUcfHrC7KPcAVmVx4ojE,2
125,0DlBLYnaaz6UskRcSHtnCH,3
406,72wyYex9qxYmzrTPuhWpee,5
365,6FuoJXGIqFKj99VvN3Lbxw,5
454,5ErMmHwFe6T8nW1KtosJkw,2
437,2rUJQxO4fYs9MTiDmICphI,3
340,3iCZsYxX39Pm3DBIbRiXTD,5
396,1lj2HIcaQRFgmcwwGAc9zw,3
25,78phE2qIkJ6LFRSysv2T0o,1
386,4E4mVeoD2iiMxMJcI3Yse2,5
346,2eWUvfO1AIlPExfAJjH3B6,5
394,13dCA8j3Ila6mlKrnrhGMY,2
458,5BTaxlIeFnLuLwXY6l5LhO,3
386,5q1grFRI2vess3udiIHEnH,1
253,1CWhzRWqyhXxphngsUzd2r,1
211,4vfepfTpwoEXVCv7kg9pVP,3
463,69zcmore0dQsBpjrh1dFNu,4
446,7FcRVm1ukOPcifVu3sZerF,2
232,1a5qMfsiOl6Je05ruPvyFG,1
272,1k32a0EYTIscQq9DaemyTJ,2
466,72hb4IkkvqbIR31KsAbHH1,1
450,18Rt4272J5ngkGAWUtWBzk,1
110,1HveEnF0gAitNrQNNmrR1E,4
137,7MNoXhPZvrJTvoqcTqNIst,4
368,2ZIaHKSso1ei11Y06CXssQ,1
175,3bOMxVb3gmgH17TtupTDFB,2
95,0XvpPRfMelu68wm2k0SwDu,5
380,0GxD6RtunQ2aBtGC5jvIFw,3
155,7HBb5FmX8Q7Up4MKcXuXQI,2
381,3iBVoZpLCAdX53kyAnF3o3,4
202,0aFunn2n82kunHNDpXXiQs,4
369,6XfqE8ucS2nInpqo6w4VIn,5
130,0pOgnbxGISTtIdceS7yEPt,4
384,3FKzox5bId5fRBA0NrvPK9,2
181,3p5CC1hTAnlhaMZPw8XO2C,5
191,0WBzGxP2UiKyKScIoTfKKt,2
113,74g8ZBTdbNOTeMd3RmF957,3
423,1caCExdEZZ75bcYvdMy4Nz,2
492,285Vg9ND3Rg8zlSv1bW0r7,3
270,6EcCm7XOoRA9HAHcfGAqdw,1
73,3njBvb2c23qfPeLshGOJHR,4
71,1hywYUFIybZxoWTNjXuUOH,2
254,4ESi4HDqot0m1EnE46mjgi,1
